example_id,decision_step,branch_id,method,gold_branch_id,baseline_pick_branch_id,expanded_pick_branch_id,baseline_correct,target_expand_value,target_expand_delta,target_expand_better_than_baseline,target_expand_approx_from_future_observation,split,raw_score,depth,expansions,verifications,remaining_budget,post_verify_score,score_delta,survived_pruning_steps
best_of_n::ep16,7,0,best_of_n,1,4,4,0,0.0,0.0,0,0,train,0.7045270652300699,9.0,8.0,5.0,0.0,0.7045270652300699,0.10417763150656767,7.0
best_of_n::ep16,7,1,best_of_n,1,4,4,0,0.0,0.0,0,0,train,0.4459505407901435,10.0,8.0,3.0,0.0,0.4459505407901435,0.032958497440085,7.0
best_of_n::ep16,7,2,best_of_n,1,4,4,0,0.0,0.0,0,0,train,0.4143327097672272,11.0,8.0,2.0,0.0,0.4143327097672272,0.09402564009254472,2.0
best_of_n::ep16,7,3,best_of_n,1,4,4,0,0.0,0.0,0,0,train,0.36217445857314123,12.0,8.0,2.0,0.0,0.36217445857314123,0.005089913952833758,7.0
best_of_n::ep16,7,4,best_of_n,1,4,4,0,0.0,0.0,0,0,train,0.9162555691867661,12.0,8.0,4.0,0.0,0.9162555691867661,-0.0837444308132339,7.0
best_of_n::ep17,0,0,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.6469802179183302,2.0,1.0,0.0,7.0,0.6469802179183302,0.0,0.0
best_of_n::ep17,0,1,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.25791572499445964,5.0,1.0,1.0,7.0,0.25791572499445964,-0.0663860834277828,0.0
best_of_n::ep17,0,2,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.15102374428785267,5.0,1.0,1.0,7.0,0.15102374428785267,0.0838099591127219,0.0
best_of_n::ep17,0,3,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.9999959180480187,2.0,1.0,0.0,7.0,0.9999959180480187,0.0,0.0
best_of_n::ep17,0,4,best_of_n,2,3,4,0,0.0,0.0,0,1,train,0.9078439270040578,4.0,1.0,0.0,7.0,0.9078439270040578,0.0,0.0
best_of_n::ep17,1,0,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.6291298139255701,3.0,2.0,1.0,6.0,0.6291298139255701,-0.017850403992760056,1.0
best_of_n::ep17,1,1,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.3152926649470761,6.0,2.0,1.0,6.0,0.3152926649470761,0.057376939952616446,1.0
best_of_n::ep17,1,2,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.18949541952464335,6.0,2.0,1.0,6.0,0.18949541952464335,0.03847167523679068,1.0
best_of_n::ep17,1,3,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.9999959180480187,3.0,2.0,0.0,6.0,0.9999959180480187,0.0,1.0
best_of_n::ep17,1,4,best_of_n,2,4,3,0,0.0,0.0,0,1,train,1.0,5.0,2.0,1.0,6.0,1.0,0.0921560729959422,1.0
best_of_n::ep17,2,0,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.7436973211317282,4.0,3.0,1.0,5.0,0.7436973211317282,0.11456750720615805,2.0
best_of_n::ep17,2,1,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.40423976678930024,7.0,3.0,2.0,5.0,0.40423976678930024,0.08894710184222415,2.0
best_of_n::ep17,2,2,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.17402472147992304,7.0,3.0,1.0,5.0,0.17402472147992304,-0.015470698044720316,2.0
best_of_n::ep17,2,3,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.9999959180480187,4.0,3.0,0.0,5.0,0.9999959180480187,0.0,2.0
best_of_n::ep17,2,4,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.9788363698966647,6.0,3.0,1.0,5.0,0.9788363698966647,-0.02116363010333533,2.0
best_of_n::ep17,3,0,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.6577980295924892,5.0,4.0,1.0,4.0,0.6577980295924892,-0.08589929153923892,3.0
best_of_n::ep17,3,1,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.31718315876621433,8.0,4.0,3.0,4.0,0.31718315876621433,-0.0870566080230859,3.0
best_of_n::ep17,3,2,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.35283069932258015,8.0,4.0,2.0,4.0,0.35283069932258015,0.17880597784265712,3.0
best_of_n::ep17,3,3,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.9999959180480187,5.0,4.0,0.0,4.0,0.9999959180480187,0.0,3.0
best_of_n::ep17,3,4,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.9230453657681392,7.0,4.0,1.0,4.0,0.9230453657681392,-0.055791004128525445,3.0
best_of_n::ep17,4,0,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.5966839555219355,6.0,5.0,1.0,3.0,0.5966839555219355,-0.06111407407055369,4.0
best_of_n::ep17,4,1,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.31727987408635916,9.0,5.0,4.0,3.0,0.31727987408635916,9.671532014482453e-05,4.0
best_of_n::ep17,4,2,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.48756690538117164,9.0,5.0,3.0,3.0,0.48756690538117164,0.1347362060585915,4.0
best_of_n::ep17,4,3,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.9999959180480187,6.0,5.0,0.0,3.0,0.9999959180480187,0.0,4.0
best_of_n::ep17,4,4,best_of_n,2,3,4,0,0.0,0.0,0,1,train,0.9065767213539909,8.0,5.0,1.0,3.0,0.9065767213539909,-0.016468644414148303,4.0
best_of_n::ep17,5,0,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.5308616370931254,7.0,6.0,1.0,2.0,0.5308616370931254,-0.06582231842881014,5.0
best_of_n::ep17,5,1,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.515181493522733,10.0,6.0,5.0,2.0,0.515181493522733,0.19790161943637385,5.0
best_of_n::ep17,5,2,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.4885528740666952,10.0,6.0,3.0,2.0,0.4885528740666952,0.0009859686855235306,5.0
best_of_n::ep17,5,3,best_of_n,2,4,4,0,0.0,0.0,0,1,train,0.9999959180480187,7.0,6.0,0.0,2.0,0.9999959180480187,0.0,5.0
best_of_n::ep17,5,4,best_of_n,2,4,3,0,0.0,0.0,0,1,train,1.0,9.0,6.0,1.0,2.0,1.0,0.09342327864600908,5.0
best_of_n::ep17,6,0,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.47771280654098003,8.0,7.0,1.0,1.0,0.47771280654098003,-0.053148830552145365,6.0
best_of_n::ep17,6,1,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.43637346750383876,11.0,7.0,6.0,1.0,0.43637346750383876,-0.07880802601889425,6.0
best_of_n::ep17,6,2,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.6228549781722827,11.0,7.0,3.0,1.0,0.6228549781722827,0.13430210410558757,6.0
best_of_n::ep17,6,3,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.9999959180480187,8.0,7.0,0.0,1.0,0.9999959180480187,0.0,6.0
best_of_n::ep17,6,4,best_of_n,2,3,3,0,0.0,0.0,0,1,train,0.941992465565246,10.0,7.0,1.0,1.0,0.941992465565246,-0.05800753443475404,6.0
best_of_n::ep17,7,0,best_of_n,2,3,3,0,0.0,0.0,0,0,train,0.3804781006953556,9.0,8.0,1.0,0.0,0.3804781006953556,-0.09723470584562444,7.0
best_of_n::ep17,7,1,best_of_n,2,3,3,0,0.0,0.0,0,0,train,0.5222757623320167,12.0,8.0,7.0,0.0,0.5222757623320167,0.0859022948281779,7.0
best_of_n::ep17,7,2,best_of_n,2,3,3,0,0.0,0.0,0,0,train,0.646726826644053,12.0,8.0,4.0,0.0,0.646726826644053,0.023871848471770263,7.0
best_of_n::ep17,7,3,best_of_n,2,3,3,0,0.0,0.0,0,0,train,0.9999959180480187,9.0,8.0,0.0,0.0,0.9999959180480187,0.0,7.0
best_of_n::ep17,7,4,best_of_n,2,3,3,0,0.0,0.0,0,0,train,0.9473131691158364,11.0,8.0,1.0,0.0,0.9473131691158364,0.005320703550590444,7.0
best_of_n::ep18,0,0,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.20536654673814758,4.0,1.0,0.0,7.0,0.20536654673814758,0.0,0.0
best_of_n::ep18,0,1,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.1542548469508055,4.0,1.0,0.0,7.0,0.1542548469508055,0.0,0.0
best_of_n::ep18,0,2,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.993088017603797,2.0,1.0,1.0,7.0,0.993088017603797,0.07070855455540159,0.0
best_of_n::ep18,0,3,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.6184410922440271,3.0,1.0,0.0,7.0,0.6184410922440271,0.0,0.0
best_of_n::ep18,0,4,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.4014611952773536,3.0,1.0,1.0,7.0,0.4014611952773536,0.15020825944307814,0.0
best_of_n::ep18,1,0,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.3050172467275886,5.0,2.0,1.0,6.0,0.3050172467275886,0.09965069998944104,1.0
best_of_n::ep18,1,1,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.127406068065827,5.0,2.0,1.0,6.0,0.127406068065827,-0.026848778884978497,1.0
best_of_n::ep18,1,2,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.9522131040777371,3.0,2.0,2.0,6.0,0.9522131040777371,-0.040874913526059875,1.0
best_of_n::ep18,1,3,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.6184410922440271,4.0,2.0,0.0,6.0,0.6184410922440271,0.0,1.0
best_of_n::ep18,1,4,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5454604071145062,4.0,2.0,1.0,6.0,0.5454604071145062,0.14399921183715259,1.0
best_of_n::ep18,2,0,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.2791687416953453,6.0,3.0,1.0,5.0,0.2791687416953453,-0.02584850503224334,2.0
best_of_n::ep18,2,1,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.15519850899289073,6.0,3.0,1.0,5.0,0.15519850899289073,0.027792440927063733,2.0
best_of_n::ep18,2,2,best_of_n,0,2,2,0,0.0,0.0,0,1,val,1.0,4.0,3.0,2.0,5.0,1.0,0.04778689592226293,2.0
best_of_n::ep18,2,3,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.6027048380574533,5.0,3.0,1.0,5.0,0.6027048380574533,-0.01573625418657376,2.0
best_of_n::ep18,2,4,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5478759946814864,5.0,3.0,1.0,5.0,0.5478759946814864,0.0024155875669802374,2.0
best_of_n::ep18,3,0,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.43901980929803497,7.0,4.0,1.0,4.0,0.43901980929803497,0.1598510676026897,3.0
best_of_n::ep18,3,1,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.06988860758925128,7.0,4.0,1.0,4.0,0.06988860758925128,-0.08530990140363945,3.0
best_of_n::ep18,3,2,best_of_n,0,2,2,0,0.0,0.0,0,1,val,1.0,5.0,4.0,2.0,4.0,1.0,0.0,3.0
best_of_n::ep18,3,3,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5591558824398919,6.0,4.0,1.0,4.0,0.5591558824398919,-0.04354895561756145,3.0
best_of_n::ep18,3,4,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5667958634915721,6.0,4.0,1.0,4.0,0.5667958634915721,0.01891986881008567,3.0
best_of_n::ep18,4,0,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.3997740330051449,8.0,5.0,1.0,3.0,0.3997740330051449,-0.039245776292890056,4.0
best_of_n::ep18,4,1,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.09643896916228664,8.0,5.0,2.0,3.0,0.09643896916228664,0.026550361573035364,3.0
best_of_n::ep18,4,2,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.9767161366169091,6.0,5.0,2.0,3.0,0.9767161366169091,-0.023283863383090853,4.0
best_of_n::ep18,4,3,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5869809182798142,7.0,5.0,1.0,3.0,0.5869809182798142,0.027825035839922352,4.0
best_of_n::ep18,4,4,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.6608862108816786,7.0,5.0,2.0,3.0,0.6608862108816786,0.09409034739010658,4.0
best_of_n::ep18,5,0,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.31067038540519676,9.0,6.0,2.0,2.0,0.31067038540519676,-0.08910364759994815,5.0
best_of_n::ep18,5,1,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.12279304164678997,9.0,6.0,3.0,2.0,0.12279304164678997,0.026354072484503333,3.0
best_of_n::ep18,5,2,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.8972617675223354,7.0,6.0,2.0,2.0,0.8972617675223354,-0.0794543690945737,5.0
best_of_n::ep18,5,3,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5106556086133751,8.0,6.0,1.0,2.0,0.5106556086133751,-0.07632530966643913,5.0
best_of_n::ep18,5,4,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5694209452703923,8.0,6.0,2.0,2.0,0.5694209452703923,-0.09146526561128632,5.0
best_of_n::ep18,6,0,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.3113875117416659,10.0,7.0,3.0,1.0,0.3113875117416659,0.0007171263364691427,6.0
best_of_n::ep18,6,1,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.04958786717266424,10.0,7.0,3.0,1.0,0.04958786717266424,-0.07320517447412574,3.0
best_of_n::ep18,6,2,best_of_n,0,2,2,0,0.0,0.0,0,1,val,1.0,8.0,7.0,3.0,1.0,1.0,0.10273823247766456,6.0
best_of_n::ep18,6,3,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.4274792024829299,9.0,7.0,1.0,1.0,0.4274792024829299,-0.08317640613044519,6.0
best_of_n::ep18,6,4,best_of_n,0,2,2,0,0.0,0.0,0,1,val,0.5715148314967667,9.0,7.0,3.0,1.0,0.5715148314967667,0.0020938862263744085,6.0
best_of_n::ep18,7,0,best_of_n,0,2,2,0,0.0,0.0,0,0,val,0.4148466505242093,11.0,8.0,3.0,0.0,0.4148466505242093,0.10345913878254342,7.0
best_of_n::ep18,7,1,best_of_n,0,2,2,0,0.0,0.0,0,0,val,0.13999920199185512,11.0,8.0,3.0,0.0,0.13999920199185512,0.09041133481919088,3.0
best_of_n::ep18,7,2,best_of_n,0,2,2,0,0.0,0.0,0,0,val,0.9663552032489304,9.0,8.0,4.0,0.0,0.9663552032489304,-0.03364479675106957,7.0
best_of_n::ep18,7,3,best_of_n,0,2,2,0,0.0,0.0,0,0,val,0.3478004508096363,10.0,8.0,2.0,0.0,0.3478004508096363,-0.07967875167329364,7.0
best_of_n::ep18,7,4,best_of_n,0,2,2,0,0.0,0.0,0,0,val,0.7310209731598695,10.0,8.0,3.0,0.0,0.7310209731598695,0.15950614166310273,7.0
best_of_n::ep19,0,0,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.3695295927484161,3.0,1.0,0.0,7.0,0.3695295927484161,0.0,0.0
best_of_n::ep19,0,1,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.6690536503704749,3.0,1.0,0.0,7.0,0.6690536503704749,0.0,0.0
best_of_n::ep19,0,2,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.23027025708676785,5.0,1.0,0.0,7.0,0.23027025708676785,0.0,0.0
best_of_n::ep19,0,3,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.5339491135477773,2.0,1.0,0.0,7.0,0.5339491135477773,0.0,0.0
best_of_n::ep19,0,4,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.24655387068904944,3.0,1.0,0.0,7.0,0.24655387068904944,0.0,0.0
best_of_n::ep19,1,0,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.3695295927484161,4.0,2.0,0.0,6.0,0.3695295927484161,0.0,1.0
best_of_n::ep19,1,1,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.6690536503704749,4.0,2.0,0.0,6.0,0.6690536503704749,0.0,1.0
best_of_n::ep19,1,2,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.23027025708676785,6.0,2.0,0.0,6.0,0.23027025708676785,0.0,1.0
best_of_n::ep19,1,3,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.5339491135477773,3.0,2.0,0.0,6.0,0.5339491135477773,0.0,1.0
best_of_n::ep19,1,4,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.24655387068904944,4.0,2.0,0.0,6.0,0.24655387068904944,0.0,1.0
best_of_n::ep19,2,0,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.3695295927484161,5.0,3.0,0.0,5.0,0.3695295927484161,0.0,2.0
best_of_n::ep19,2,1,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.7442956771473563,5.0,3.0,1.0,5.0,0.7442956771473563,0.07524202677688141,2.0
best_of_n::ep19,2,2,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.23027025708676785,7.0,3.0,0.0,5.0,0.23027025708676785,0.0,2.0
best_of_n::ep19,2,3,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.5339491135477773,4.0,3.0,0.0,5.0,0.5339491135477773,0.0,2.0
best_of_n::ep19,2,4,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.24655387068904944,5.0,3.0,0.0,5.0,0.24655387068904944,0.0,2.0
best_of_n::ep19,3,0,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.3812250656247982,6.0,4.0,1.0,4.0,0.3812250656247982,0.011695472876382063,3.0
best_of_n::ep19,3,1,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.8858131485825553,6.0,4.0,1.0,4.0,0.8858131485825553,0.141517471435199,3.0
best_of_n::ep19,3,2,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.2922675122789081,8.0,4.0,1.0,4.0,0.2922675122789081,0.06199725519214028,3.0
best_of_n::ep19,3,3,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.5339491135477773,5.0,4.0,0.0,4.0,0.5339491135477773,0.0,3.0
best_of_n::ep19,3,4,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.24655387068904944,6.0,4.0,0.0,4.0,0.24655387068904944,0.0,3.0
best_of_n::ep19,4,0,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.3109714208714668,7.0,5.0,2.0,3.0,0.3109714208714668,-0.0702536447533314,4.0
best_of_n::ep19,4,1,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.8438571863974097,7.0,5.0,1.0,3.0,0.8438571863974097,-0.041955962185145634,4.0
best_of_n::ep19,4,2,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.3501050751724606,9.0,5.0,1.0,3.0,0.3501050751724606,0.05783756289355246,4.0
best_of_n::ep19,4,3,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.7148698963863448,6.0,5.0,1.0,3.0,0.7148698963863448,0.1809207828385675,4.0
best_of_n::ep19,4,4,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.24655387068904944,7.0,5.0,0.0,3.0,0.24655387068904944,0.0,4.0
best_of_n::ep19,5,0,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.29279062670271827,8.0,6.0,3.0,2.0,0.29279062670271827,-0.018180794168748515,5.0
best_of_n::ep19,5,1,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.7532887380291238,8.0,6.0,1.0,2.0,0.7532887380291238,-0.09056844836828593,5.0
best_of_n::ep19,5,2,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.35980787174077494,10.0,6.0,2.0,2.0,0.35980787174077494,0.009702796568314354,5.0
best_of_n::ep19,5,3,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.6321357601653251,7.0,6.0,1.0,2.0,0.6321357601653251,-0.08273413622101966,5.0
best_of_n::ep19,5,4,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.24655387068904944,8.0,6.0,0.0,2.0,0.24655387068904944,0.0,5.0
best_of_n::ep19,6,0,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.3808419960623396,9.0,7.0,3.0,1.0,0.3808419960623396,0.08805136935962132,6.0
best_of_n::ep19,6,1,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.8485019945420262,9.0,7.0,1.0,1.0,0.8485019945420262,0.09521325651290247,6.0
best_of_n::ep19,6,2,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.4049994237475407,11.0,7.0,2.0,1.0,0.4049994237475407,0.04519155200676578,6.0
best_of_n::ep19,6,3,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.7217128916304238,8.0,7.0,2.0,1.0,0.7217128916304238,0.08957713146509871,6.0
best_of_n::ep19,6,4,best_of_n,3,1,1,0,0.0,0.0,0,1,train,0.24655387068904944,9.0,7.0,0.0,1.0,0.24655387068904944,0.0,6.0
best_of_n::ep19,7,0,best_of_n,3,1,1,0,0.0,0.0,0,0,train,0.4736893007331335,10.0,8.0,4.0,0.0,0.4736893007331335,0.09284730467079388,7.0
best_of_n::ep19,7,1,best_of_n,3,1,1,0,0.0,0.0,0,0,train,0.7970663043487429,10.0,8.0,1.0,0.0,0.7970663043487429,-0.05143569019328331,7.0
best_of_n::ep19,7,2,best_of_n,3,1,1,0,0.0,0.0,0,0,train,0.3257839383672282,12.0,8.0,3.0,0.0,0.3257839383672282,-0.07921548538031253,7.0
best_of_n::ep19,7,3,best_of_n,3,1,1,0,0.0,0.0,0,0,train,0.7895882580968206,9.0,8.0,2.0,0.0,0.7895882580968206,0.0678753664663968,7.0
best_of_n::ep19,7,4,best_of_n,3,1,1,0,0.0,0.0,0,0,train,0.24655387068904944,10.0,8.0,0.0,0.0,0.24655387068904944,0.0,7.0
best_of_n::ep20,0,0,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.8675758895838425,5.0,1.0,0.0,7.0,0.8675758895838425,0.0,0.0
best_of_n::ep20,0,1,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.33898566060854035,2.0,1.0,1.0,7.0,0.33898566060854035,-0.05694059085803832,0.0
best_of_n::ep20,0,2,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.28167393496270166,3.0,1.0,0.0,7.0,0.28167393496270166,0.0,0.0
best_of_n::ep20,0,3,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.553589801336739,4.0,1.0,1.0,7.0,0.553589801336739,0.01790465990486023,0.0
best_of_n::ep20,0,4,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.09937772231269837,3.0,1.0,0.0,7.0,0.09937772231269837,0.0,0.0
best_of_n::ep20,1,0,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.8675758895838425,6.0,2.0,0.0,6.0,0.8675758895838425,0.0,1.0
best_of_n::ep20,1,1,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.5044439224372282,3.0,2.0,1.0,6.0,0.5044439224372282,0.1654582618286879,1.0
best_of_n::ep20,1,2,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.25972908024150165,4.0,2.0,1.0,6.0,0.25972908024150165,-0.021944854721200002,1.0
best_of_n::ep20,1,3,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.5742633708371466,5.0,2.0,1.0,6.0,0.5742633708371466,0.020673569500407663,1.0
best_of_n::ep20,1,4,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.1505822584490796,4.0,2.0,1.0,6.0,0.1505822584490796,0.051204536136381235,1.0
best_of_n::ep20,2,0,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.9576100710770861,7.0,3.0,1.0,5.0,0.9576100710770861,0.0900341814932436,2.0
best_of_n::ep20,2,1,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.452882996162891,4.0,3.0,1.0,5.0,0.452882996162891,-0.051560926274337227,2.0
best_of_n::ep20,2,2,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.4271285886480095,5.0,3.0,1.0,5.0,0.4271285886480095,0.16739950840650786,2.0
best_of_n::ep20,2,3,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.5380767848599515,6.0,3.0,2.0,5.0,0.5380767848599515,-0.03618658597719515,2.0
best_of_n::ep20,2,4,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.09958650457264626,5.0,3.0,1.0,5.0,0.09958650457264626,-0.05099575387643335,2.0
best_of_n::ep20,3,0,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.9884844788241097,8.0,4.0,1.0,4.0,0.9884844788241097,0.030874407747023658,3.0
best_of_n::ep20,3,1,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.41286224123245896,5.0,4.0,2.0,4.0,0.41286224123245896,-0.040020754930432056,3.0
best_of_n::ep20,3,2,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.4023694982741595,6.0,4.0,2.0,4.0,0.4023694982741595,-0.02475909037384999,3.0
best_of_n::ep20,3,3,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.7018948185876379,7.0,4.0,2.0,4.0,0.7018948185876379,0.16381803372768644,3.0
best_of_n::ep20,3,4,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.16450772975792197,6.0,4.0,1.0,4.0,0.16450772975792197,0.06492122518527571,2.0
best_of_n::ep20,4,0,best_of_n,0,0,0,1,1.0,0.0,0,1,val,1.0,9.0,5.0,1.0,3.0,1.0,0.011515521175890275,4.0
best_of_n::ep20,4,1,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.5743143316273148,6.0,5.0,2.0,3.0,0.5743143316273148,0.16145209039485586,4.0
best_of_n::ep20,4,2,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.4272303994725557,7.0,5.0,2.0,3.0,0.4272303994725557,0.02486090119839618,4.0
best_of_n::ep20,4,3,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.6762064120375676,8.0,5.0,2.0,3.0,0.6762064120375676,-0.02568840655007032,4.0
best_of_n::ep20,4,4,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.13470110359616042,7.0,5.0,2.0,3.0,0.13470110359616042,-0.02980662616176155,2.0
best_of_n::ep20,5,0,best_of_n,0,0,0,1,1.0,0.0,0,1,val,1.0,10.0,6.0,2.0,2.0,1.0,0.0,5.0
best_of_n::ep20,5,1,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.49629925809859926,7.0,6.0,3.0,2.0,0.49629925809859926,-0.07801507352871556,5.0
best_of_n::ep20,5,2,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.5672981338826382,8.0,6.0,3.0,2.0,0.5672981338826382,0.14006773441008247,5.0
best_of_n::ep20,5,3,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.8614869074470124,9.0,6.0,2.0,2.0,0.8614869074470124,0.1852804954094448,5.0
best_of_n::ep20,5,4,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.07768496598381346,8.0,6.0,3.0,2.0,0.07768496598381346,-0.05701613761234696,2.0
best_of_n::ep20,6,0,best_of_n,0,0,0,1,1.0,0.0,0,1,val,1.0,11.0,7.0,3.0,1.0,1.0,0.0,6.0
best_of_n::ep20,6,1,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.6492930607118502,8.0,7.0,3.0,1.0,0.6492930607118502,0.15299380261325096,6.0
best_of_n::ep20,6,2,best_of_n,0,0,0,1,1.0,0.0,0,1,val,0.6134543167566995,9.0,7.0,3.0,1.0,0.6134543167566995,0.04615618287406131,6.0
